,x1,x2,x3,x4,x5,split
2122,0.4186418637611835,0.8106810688888889,0.12121212000000003,0.007100713333333175,1.0,-0.2210010467934915
6990,0.1091109110638675,0.4276427644444444,0.33193319333333315,0.08480847999999996,0.0,-1.0763461576972178
4677,0.7509750978828951,0.12561256222222228,0.8202820266666664,0.6997699799999999,0.0,1.1027647546765007
9500,0.9096909690849502,0.5496549644444445,0.2366236599999998,0.17741773999999988,0.0,-0.16611457395978046
6039,0.5895589556205156,0.8440844088888891,0.26562655999999985,0.9633963400000001,1.0,-1.7009642649999723
9197,0.020102010186907604,0.6871687177777775,0.7158715866666663,0.9107910799999999,0.0,-0.04416245737813437
314,0.42644264416688804,0.4795479555555556,0.3317331733333333,0.7794779466666666,1.0,0.8482417441441347
8985,0.07850785082823986,0.6049604955555553,0.2519251933333333,0.12121212000000003,0.0,-2.2563254916000295
9377,0.8898889892816018,0.7667766777777777,0.19631963333333324,0.47754775333333344,0.0,-0.145584552190358
3985,0.32443244308619024,0.15851585111111122,0.8723872400000001,0.15051505333333337,1.0,-0.32237623057709464
8901,0.09350935096111257,0.9688968888888888,0.14411441333333386,0.3561356133333333,0.0,-1.316283803712264
5045,0.02860286030649306,0.14181418222222242,0.6233623333333331,0.6112611266666665,1.0,-0.6533008282450243
9868,0.8276827681814156,0.7618761866666669,0.8375837600000002,0.9394939466666667,1.0,-0.5892803245760377
302,0.6871687164496414,0.6344634466666667,0.9024902466666669,0.42904290666666656,1.0,-1.0490611003740806
6063,0.21772177252192404,0.5404540444444444,0.6674667466666668,0.9476947666666666,0.0,-0.8059413143775239
5691,0.28972897333687664,0.0014001400000001052,0.49004900666666673,0.9324932466666664,0.0,0.7321420474245776
3173,0.9904990495172292,0.8153815377777777,0.5393539333333335,0.4232423266666667,0.0,-0.9008103550532994
2251,0.049904990521746795,0.4389438933333335,0.09060906000000024,0.33833383333333344,0.0,0.2542838704872681
1190,0.32303230312693776,0.4342434244444445,0.8921892199999997,0.8984898466666664,1.0,-0.6450460928299442
9125,0.13701370139073443,0.6412641266666667,0.21592159333333294,0.08650865333333335,0.0,-0.6403714364550391
6023,0.9769976995305165,0.5802580266666667,0.9367936800000001,0.25072507333333327,0.0,-0.9751860750183446
5398,0.9448944893258928,0.8969896999999999,0.6397639733333333,0.25772577333333324,1.0,-0.2280729624483972
7361,0.5299529949508373,0.13191319111111122,0.14161416000000004,0.7646764666666668,0.0,-0.11730063216943018
4937,0.12121212117990965,0.6722672266666668,0.15861586000000027,0.8649864999999999,0.0,3.1801327336687133
8307,0.4821482150766234,0.5218521844444443,0.26452645333333313,0.9572957266666666,1.0,2.121654321550232
5099,0.5243524351138276,0.10671067111111121,0.5587558733333333,0.41114111333333336,0.0,0.5218484120315201
9555,0.14701470147931617,0.5354535444444443,0.5521552133333336,0.4751475133333334,0.0,0.042108980895567215
5933,0.8469846983789531,0.8754875488888888,0.026902693333333616,0.31763176000000004,0.0,-2.18926031084518
4983,0.5396539658074231,0.3690369044444447,0.69556956,0.31453145333333343,0.0,0.5501003209903778
3029,0.7265726574541591,0.31123112222222227,0.08470847333333342,0.49244924666666656,0.0,0.24990263580428995
3951,0.12411241128532202,0.89738974,0.4005400533333332,0.059805979999999925,0.0,0.9378517979451713
6988,0.3266326636548853,0.6422642266666666,0.8797879800000001,0.8281828200000001,0.0,0.750246094558728
5310,0.2640264026928869,0.6032603266666668,0.5299529933333336,0.9396939666666666,0.0,-0.17794849850331657
8866,0.06370637062627327,0.8757875777777778,0.4345434533333332,0.23902389999999996,0.0,0.8664274752655646
3826,0.868086808397555,0.7110711066666667,0.25972597333333347,0.3180318000000001,0.0,0.9732417622723135
3605,0.03470347036938615,0.08650865111111117,0.5763576333333336,0.7150715066666666,1.0,-0.4967785079149619
6355,0.7528752874479585,0.43634363333333337,0.7262726266666668,0.6703670400000001,0.0,0.1595515603925164
3963,0.7982798281512977,0.5017501755555555,0.30643063999999987,0.6553655333333332,0.0,0.40546428054226263
399,0.9363936389405616,0.46154615555555567,0.94239424,0.9012901266666666,0.0,0.37383261352866387
4972,0.06990699069891038,0.6857685777777779,0.5371537133333337,0.11011101333333329,0.0,0.7166600267013072
9950,0.4053405341482861,0.7514751466666666,0.43094309333333314,0.05620562000000007,1.0,1.6664816641639983
6478,0.42964296394720525,0.919992,0.33363336666666665,0.2157215733333332,1.0,2.1198625315283413
1594,0.6244624466294624,0.3376337644444444,0.686468646666667,0.05370537333333325,0.0,-0.9767686429648802
7097,0.6100610062893081,0.048404840000000005,0.04360436000000023,0.7294729466666667,0.0,-1.7836028929572327
4575,0.04200420046062536,0.07240723999999998,0.3379337933333333,0.7994799466666664,0.0,-0.7765437530108777
9954,0.8172817282310214,0.3518351844444444,0.5695569533333331,0.1557155733333333,0.0,-1.4216637327050068
5699,0.4760476047479847,0.24602460222222244,0.464546453333333,0.47264726666666657,0.0,0.7584487401669615
3572,0.4006400637788998,0.04210421111111118,0.029802980000000368,0.7209721,0.0,-0.8406478913020782
6043,0.7604760474798478,0.1933193311111111,0.22412241333333371,0.5220522066666669,0.0,0.23167605080198694
4555,0.13751375135087252,0.7809780977777779,0.8168816866666666,0.9010901066666668,0.0,0.7061079144797806
6174,0.8284828479050406,0.5910591066666665,0.34773477333333336,0.4866486666666665,0.0,1.4494779635586832
107,0.4635463548587122,0.05840583999999993,0.633263326666667,0.09860985999999994,0.0,-1.1004221714632814
6094,0.2682268225706439,0.20412041111111123,0.30693069333333334,0.19631963333333335,0.0,1.0439685437448736
9978,0.9911991194968557,0.5067506755555554,0.3612361266666668,0.7689769,0.0,-1.7221090453357297
5652,0.5977597758880326,0.9600960088888889,0.2550254999999999,0.08000799999999997,1.0,-0.35745527690799844
5609,0.7093709371954999,0.40374037333333324,0.7111711199999999,0.45074507333333336,0.0,-0.2783778834721515
3575,0.11771177119319698,0.0959095911111113,0.7446744666666665,0.19201920000000006,1.0,0.023141256244442802
3701,0.3139313933917973,0.4738473844444445,0.12131213333333335,0.4893489333333332,1.0,0.7928503527019145
1628,0.7057705766675528,0.7957795777777777,0.32103210000000004,0.66876688,1.0,-1.645227229904931
7060,0.9630963096819913,0.39693969333333345,0.97159716,0.9309931,0.0,0.46036751295594913
7037,0.9111911187882009,0.974497448888889,0.07480748000000004,0.9564956466666665,0.0,0.3849816297875474
998,0.106010601027549,0.839083908888889,0.05880587999999998,0.6772677266666667,0.0,0.6079278351936034
6600,0.06650665063335992,0.830083008888889,0.9945994599999999,0.41034103333333327,0.0,1.2263587410131065
953,0.1973197315971299,0.3530353044444444,0.6769677000000001,0.5667566733333336,1.0,0.2830199857348891
5647,0.19711971210913282,0.5783578355555555,0.33553355333333323,0.39783978666666675,0.0,-0.852670734908629
9268,0.9978997900611215,0.6106610666666666,0.75437544,0.7942794266666666,0.0,0.9171481087936015
9424,0.4395439542917885,0.7114711466666667,0.7911791199999998,0.6951695200000001,1.0,-1.0771138430116334
5474,0.012701270085924365,0.7417741777777779,0.3875387533333332,0.5228522866666667,0.0,0.3819600000057369
1810,0.4507450748516255,0.3060306022222222,0.01880188000000027,0.05840583999999993,0.0,0.9884900907735489
1722,0.6559655965984588,0.7495749577777776,0.10771077333333334,0.3453345333333333,0.0,-0.866187393411804
6545,0.16541654176632126,0.7361736177777777,0.8077807800000003,0.68636864,0.0,-1.3137393136489144
4463,0.893789379041545,0.93119312,0.2533253333333332,0.32313231333333325,0.0,-0.5770629458991559
9700,0.7210721073611481,0.9611961200000002,0.5892589266666666,0.22922291999999989,1.0,-0.0721727347281945
6719,0.7777777774825052,0.37903790444444463,0.9949995,0.14931493333333334,0.0,-0.7739391544983522
9163,0.0025002500664362826,0.42324232444444465,0.12141213999999989,0.36903690666666655,0.0,0.6041431970253539
7905,0.9814981495260875,0.2592259222222223,0.49734973333333343,0.5974597466666667,0.0,1.0961734785909014
1196,0.5907590760917707,0.98259826,0.8898889866666666,0.3584358466666666,1.0,-0.9273719694327225
2260,0.5479547958189388,0.9099910000000001,0.6648664866666665,0.8502850266666666,1.0,1.163885340439008
6798,0.5002500248029056,0.2937293733333334,0.7338733866666662,0.8348834866666668,0.0,1.2297967712809244
4129,0.6050605058021084,0.7411741177777776,0.6256625666666666,0.2503250333333332,1.0,-0.882133497597199
6304,0.1596159615554965,0.08640863999999993,0.5236523666666666,0.91559156,0.0,0.18550912205141343
9929,0.336433643369652,0.17651765111111106,0.6499649933333331,0.5049504933333333,0.0,0.3044044338358079
2394,0.3625362538754542,0.0413041311111112,0.5110511066666668,0.29252925333333324,0.0,0.24404045265435328
2168,0.33153315351226853,0.8538853888888888,0.8770877066666665,0.40854085333333323,0.0,-0.6489281241841752
6647,0.12421242120648424,0.28822882222222235,0.522452246666667,0.2748274799999998,1.0,-0.8867223774893094
202,0.8714871485516875,0.01530153111111121,0.5487548733333334,0.4219421933333334,0.0,-0.692388760794523
1026,0.6649664965896005,0.5021502155555556,0.2934293400000003,0.41574157333333317,0.0,-0.7502116153222089
9270,0.09540954096908483,0.8858885888888889,0.6011601133333335,0.46494649333333316,0.0,-1.4322349806261425
3341,0.9182918292142797,0.07850785111111114,0.7118711866666665,0.2216221599999999,0.0,0.8544655298020789
6106,0.024502450261316366,0.3362336244444445,0.9056905666666664,0.9186918666666666,0.0,-0.7219165304938592
6850,0.1492149215165205,0.9712971288888886,0.8806880666666665,0.13581357999999988,0.0,-0.09076410861591813
7001,0.8829882992293385,0.47334733555555564,0.5843584333333331,0.6096609666666666,0.0,0.5041593149693457
5284,0.7483748374523873,0.4383438333333335,0.47074707333333343,0.5849584933333332,0.0,1.9072138483722498
1297,0.08280828080432279,0.6744674466666666,0.1708170800000004,0.40844084666666647,0.0,1.514333735906013
6571,0.35563556382319095,0.40234023333333335,0.1681168133333335,0.13071307333333326,1.0,0.5484079651856572
605,0.8106810682965719,0.16091609111111127,0.3174317400000004,0.5739573933333333,0.0,2.0759576139845017
6373,0.536453645141288,0.9996999688888887,0.7373737400000002,0.9673967400000001,0.0,0.7448475399487181
5719,0.42854285410576676,0.24922492222222237,0.6267626733333334,0.6715671599999999,0.0,2.5979974418118865
9595,0.3965396536451413,0.7130713066666664,0.8979898,0.6871687200000001,0.0,-0.7274632301361029
9634,0.012301230135530306,0.7122712266666668,0.7072707266666667,0.7084708466666665,0.0,-0.8247595550055047
6861,0.04650465045619634,0.7535753577777776,0.19151915333333314,0.8563856400000001,0.0,0.36799035154263626
5879,0.9986998697847465,0.4953495355555556,0.7343734400000002,0.3247324733333332,0.0,0.27844765893156187
1167,0.4470447045796795,0.44564456444444434,0.15351535333333333,0.22582257999999988,0.0,0.7492314287555233
9713,0.3372337230932767,0.5973597355555557,0.619661966666667,0.050004999999999966,1.0,-0.6924440122102593
8132,0.23362336256532912,0.6002600266666668,0.35823582666666676,0.8671867200000001,1.0,1.1788769099200322
9189,0.9994999503941893,0.6151615155555555,0.8007800800000004,0.30783077999999986,0.0,-0.11471913913356453
3393,0.9026902692886882,0.040504051111111106,0.9324932466666667,0.27722772000000007,0.0,-1.1140608556217657
2353,0.5919591956772079,0.4676467644444443,0.45944594666666694,0.7223722400000001,0.0,0.28152696020018037
8568,0.797979798033484,0.2394239422222223,0.509450946666667,0.6972697266666665,0.0,-2.9450385140192514
3672,0.07710771078040579,0.4483448355555556,0.055805580000000354,0.3417341733333332,0.0,-0.3406569736039123
7302,0.9232923288156616,0.4928492844444444,0.8683868399999999,0.2960295999999999,0.0,-1.316230301412979
4429,0.7945794578793519,0.6480648066666664,0.1356135599999999,0.20422041999999996,0.0,-2.3021225601588267
2998,0.6224622464345826,0.7209720977777779,0.7239724000000001,0.9566956666666666,1.0,-0.730046408051941
3218,0.684768477278767,0.7202720266666666,0.9452945266666668,0.91739174,1.0,-0.33232483644205013
1403,0.9928992895739217,0.17011701111111122,0.3712371266666663,0.13411341333333326,0.0,-0.23917953465887007
2357,0.049104910532376755,0.10521051999999997,0.9113911400000001,0.2527252733333333,1.0,0.7030058593982899
3405,0.4554455443351937,0.8641864177777775,0.25122511999999997,0.057905793333333344,1.0,-1.303748846394845
9078,0.13321332137478958,0.8318831888888888,0.566456646666667,0.49804980666666676,0.0,-0.7155232978275006
2624,0.7302730277261051,0.13861386222222216,0.8513851400000001,0.17341733999999998,0.0,-0.8965321392196702
5498,0.9743974399858268,0.13921392222222229,0.14001399999999986,0.012901293333333341,0.0,-0.17600641232492292
6889,0.3689368934360884,0.14511451111111107,0.86938694,0.2817281733333332,0.0,-0.7018905428649928
4732,0.9066906687926302,0.32003200222222217,0.6104610466666669,0.6872687266666666,0.0,-0.47164453862324596
7208,0.002100210027460525,0.8877887777777776,0.8482848266666667,0.31893189333333327,0.0,-0.6499791622808156
7775,0.3213321330498715,0.8031803177777778,0.5643564333333333,0.21192119333333337,0.0,0.5238955818607269
2960,0.5601560155903977,0.8163816377777778,0.6704670466666669,0.98979898,1.0,-0.3058839309104065
3678,0.957995799450793,0.06400640000000013,0.04930493333333352,0.9811981200000002,0.0,0.5429566285574124
1014,0.6265626565683409,0.3585358533333335,0.11531153333333366,0.6886688666666667,0.0,-0.4318635852583502
4288,0.1640164018070689,0.9338933888888888,0.2655265533333333,0.42894289333333346,0.0,-0.1608712512252363
5707,0.9583958393126053,0.01630163111111116,0.3680368066666668,0.6569656933333332,0.0,0.40446373522235635
1173,0.18911891221543098,0.27532753333333326,0.5049504933333333,0.7876787666666667,1.0,1.4932111807068815
1835,0.5928592860306494,0.16941694222222226,0.24082407999999988,0.8158815866666667,0.0,0.6330023446475594
7236,0.11111111108158389,0.10921091999999999,0.5057505733333332,0.06650665333333328,1.0,-0.0533040604116925
9069,0.8899889990256002,0.0863086311111112,0.6149614933333329,0.5351535133333334,0.0,0.0008768674300140945
747,0.6071607157409871,0.5615561555555556,0.770477046666667,0.38903890666666663,1.0,0.25048578413228967
8408,0.7467746771193198,0.8376837688888886,0.7926792666666667,0.4415441533333333,1.0,0.12396482931738885
2778,0.33163316325626724,0.5041504155555555,0.14921491999999992,0.48554855333333324,1.0,0.06994220434445284
8687,0.1503150315351227,0.29482948222222227,0.6610661066666665,0.8236823666666666,1.0,-0.9260287852302211
3509,0.8499849986712731,0.25002500222222224,0.6807680800000004,0.5571557133333334,0.0,0.6068497266247191
3613,0.654165416777394,0.4585458555555556,0.9963996399999999,0.9198919866666666,1.0,-0.42303191400592194
3563,0.9143914394543362,0.5162516244444445,0.27352735333333333,0.28402840000000007,0.0,-0.12357461555945116
2392,0.4458445841084242,0.48724872444444445,0.6882688266666666,0.7352735266666666,1.0,2.27357112162907
3137,0.10241024103109231,0.9790979088888888,0.7157715800000002,0.4492449266666667,0.0,1.3219014848255137
5130,0.9816981698999028,0.5148514844444444,0.0027002733333336693,0.81838184,0.0,0.7198675808158054
5042,0.1452145214810877,0.06530653111111118,0.7699769999999999,0.6883688400000001,0.0,0.7002404878186086
2369,0.05150515050048721,0.49014901555555557,0.95479548,0.9962996266666664,0.0,-1.6149456833759428
4895,0.4938493852422714,0.9842984288888886,0.6188618866666666,0.06320632000000004,0.0,0.4661115528871534
139,0.44624462485605454,0.28462846222222227,0.5650565066666666,0.5068506866666667,0.0,-0.1979706494265659
7956,0.3913391336699441,0.9544954488888887,0.9586958666666665,0.6858685866666667,0.0,-0.47410115266583486
9847,0.01570157020108076,0.9488948888888887,0.6480648066666665,0.5717571733333333,0.0,-0.5543088122158559
2048,0.14941494153600854,0.6565656555555556,0.5739573933333335,0.8334833466666665,0.0,-1.406515141254845
2474,0.06170617060855699,0.8311831177777776,0.26722672000000003,0.18461846000000004,0.0,-0.2841040450819395
8886,0.03880388041456295,0.5528552844444444,0.8951895199999997,0.7285728599999999,0.0,1.2347480230967656
3146,0.983798379838781,0.004800480000000107,0.10311031333333354,0.78277828,0.0,0.16692412848893218
8695,0.3245324528301887,0.8052805288888888,0.011901193333333282,0.8387838799999998,1.0,-3.166275330580836
6402,0.5591559154929577,0.17261726222222218,0.10451045333333342,0.8882888266666664,0.0,0.8885293507051566
1700,0.8136813677030739,0.800380037777778,0.3569356933333334,0.01030103333333332,0.0,0.7815978729329729
5390,0.34093409336522296,0.08220822000000005,0.423442346666667,0.96139614,0.0,0.30138597614445684
5804,0.7816781681282665,0.9325932600000001,0.5627562733333336,0.9864986466666665,1.0,0.951148796736603
2773,0.4668466843830279,0.8279827977777777,0.10001000000000015,0.5545554533333334,1.0,-1.8526671913434254
2195,0.7300730073522901,0.6524652466666666,0.09280928,0.6356635666666666,0.0,-0.9989415312114062
4108,0.19681968199131905,0.10841084000000001,0.7636763666666666,0.7014701466666666,1.0,-2.6182394087624057
5028,0.6740674063247409,0.5349534955555556,0.95859586,0.22972297333333336,1.0,0.8047836336598971
599,0.1587158712020551,0.13931393111111112,0.10921091999999977,0.7939794,0.0,-0.2016993528240496
2145,0.6858685871202057,0.4200420044444445,0.23092309333333327,0.4619461933333331,0.0,0.9063938957230907
4352,0.1703170316237046,0.9742974288888887,0.9614961466666672,0.18781877999999996,0.0,0.1553097657503291
8652,0.8038803879883072,0.5705570555555556,0.6947694800000002,0.19901990000000003,0.0,-0.021946298133617505
6183,0.2754275427407211,0.5806580666666669,0.6847684800000002,0.10191019333333329,0.0,-0.36016736485415685
1942,0.9404940490743201,0.3441344133333334,0.2607260733333332,0.6299629933333333,0.0,-1.542895216945762
3909,0.46744674461865543,0.6206620666666666,0.6005600533333331,0.3051305133333332,1.0,0.7974674752485884
5256,0.23992399238196482,0.4809480955555555,0.1641164133333337,0.9955995599999998,1.0,-1.1643554078532996
5357,0.6313631366817256,0.5540554044444445,0.4039403933333334,0.74077408,0.0,0.9531994313922834
9958,0.05600560058463999,0.6066606666666668,0.9033903400000001,0.5572557266666665,0.0,-0.30012865530891103
6973,0.5066506652493579,0.08110811111111116,0.025902593333333446,0.9705970599999998,0.0,0.12866591729175422
3939,0.41284128443617685,0.4956495644444444,0.3365336533333334,0.3357335733333333,1.0,-1.3075377326045776
891,0.31783178315174077,0.09150915111111113,0.5240524066666667,0.09390939333333326,0.0,0.8421069998834028
8981,0.41304130392417404,0.33613361333333336,0.032303233333333736,0.7094709466666667,0.0,1.5637191908619061
4786,0.8612861289751086,0.778077808888889,0.22492249333333314,0.39333933333333326,0.0,1.4828778331586927
1135,0.09430943095048283,0.3282328222222223,0.3195319533333332,0.6453645333333333,1.0,0.6244572925884242
8452,0.8707870785720613,0.6947694777777779,0.9172917266666665,0.08230823333333326,1.0,-1.0074120066357655
567,0.28262826291079834,0.9168916888888886,0.36293629333333355,0.0889088933333333,0.0,-0.19645223886455496
4018,0.9546954699264771,0.9463946399999997,0.5927592733333333,0.15261525999999992,1.0,-0.8425364879608185
1657,0.8978897891753035,0.0931093111111112,0.5356535666666669,0.9398939866666667,0.0,0.6505426793633287
956,0.2632263229692622,0.15981598222222237,0.9543954400000003,0.5722572266666666,1.0,0.1280760333583009
6233,0.5702570254229782,0.5336533644444442,0.7800780066666668,0.2295229533333334,1.0,0.43892660468889017
8234,0.9921992195942955,0.3291329133333335,0.9300930066666666,0.4489448933333333,0.0,-1.828574612494462
3525,0.04410441039950397,0.9888988888888889,0.9090909066666666,0.7210721066666668,0.0,-0.016887348256620333
3051,0.458345834883515,0.6521652155555556,0.6202620266666665,0.8992899266666665,1.0,-1.1632847532910313
7207,0.9151915191779612,0.6235623555555555,0.8380838066666669,0.8321832199999999,0.0,-0.9469718717635862
4110,0.7844784480467712,0.2106210622222222,0.3617361733333335,0.6220622066666668,0.0,-0.0920090694377758
5145,0.7916791682168483,0.26252625333333335,0.5541554133333335,0.26582658000000003,0.0,-0.19510963170986118
5414,0.18021802196828784,0.9632963288888888,0.7731773199999998,0.2055205533333334,0.0,-0.34104254745915097
7902,0.5122512250863673,0.1313131311111112,0.4636463666666666,0.3855385533333333,0.0,-0.024351022927357274
5432,0.40364036407121984,0.15521552222222235,0.4431443133333337,0.11801179999999989,0.0,-1.5139128323283115
776,0.8891889193019755,0.1927192711111112,0.8640864066666669,0.7234723466666666,0.0,0.7351656049446055
6201,0.9353935397289399,0.6222622266666668,0.3601360133333338,0.6203620333333333,0.0,1.115654320174498
7000,0.29932993267782804,0.05110511111111116,0.5167516733333337,0.4939493933333332,0.0,-0.2101285439282285
5550,0.41414141376561253,0.43884388444444433,0.5961596133333336,0.22852285333333333,1.0,-0.2027031566441651
129,0.9492949295774649,0.5841584155555556,0.5216521666666667,0.2938293799999999,0.0,0.12120299248865288
6298,0.7440744078306318,0.15861586222222224,0.6587658733333335,0.4865486533333334,0.0,-0.4632754821601578
8495,0.3684368438302772,0.7385738577777775,0.4316431666666669,0.21162115999999986,1.0,-0.07295272317740473
6507,0.19351935158118527,0.5128512844444443,0.06360636000000008,0.5456545666666666,1.0,-1.0528282753112204
4542,0.320732072814244,0.40464046444444446,0.96219622,0.6303630333333332,1.0,0.6059656826817061
7179,0.4112411241031093,0.2918291822222224,0.5497549733333336,0.7069706999999998,0.0,0.8794274959360632
3273,0.48274827442643287,0.9135913600000002,0.8288828866666669,0.19281927999999982,0.0,-0.5507694339547048
7476,0.8167816777393924,0.2833283333333333,0.6304630466666672,0.03950395333333334,0.0,-0.8241267703977093
3501,0.23422342191513879,0.7916791688888886,0.11321132,0.03610361333333323,0.0,1.029685155352374
2858,0.4855485552307557,0.6451645155555555,0.09880988000000013,0.33843384666666654,1.0,-0.03383893552189725
6122,0.8403840384445036,0.26222622222222236,0.369636966666667,0.08200819999999998,0.0,-0.2600350401281779
9640,0.6480648064487555,0.04650465111111113,0.9719972000000001,0.99219922,0.0,-0.5856103325393197
4752,0.2766276623261583,0.08710871111111118,0.052405240000000575,0.3286328599999999,0.0,1.4199408106152476
7159,0.4906490645761361,0.8635863577777775,0.9747974800000003,0.43014301333333327,0.0,0.33912563103797266
8043,0.3320332031180797,0.9959995999999999,0.47814781333333345,0.6210621066666668,0.0,0.669454676446003
7032,0.22952295243157073,0.33493349333333333,0.37063706666666674,0.95179518,1.0,-0.007859038023982745
937,0.31993199309061926,0.9226922688888887,0.9447944800000001,0.2230223,0.0,-0.7777969861782346
5569,0.6900690069979629,0.4822482244444445,0.8004800466666668,0.8138813866666668,0.0,-0.8569386012834087
6748,0.5911591159535832,0.3107310733333334,0.8536853666666668,0.8160816066666667,0.0,1.2482055524443763
1552,0.039303930374701035,0.5185518555555556,0.04690469333333347,0.5635563533333334,0.0,0.7694139731950708
7031,0.4450445043847995,0.7270727066666666,0.03810381333333357,0.46004600666666673,1.0,-0.36203536166423195
7712,0.4022402241119676,0.05050505111111114,0.49514951333333324,0.0025002533333333687,0.0,-1.4101694506429772
508,0.52675267517052,0.8370837088888888,0.9237923800000001,0.2448244799999999,1.0,0.5080300581054488
6944,0.4847484746213129,0.6298629866666666,0.6013601333333334,0.9086908666666667,1.0,1.1623120837584595
6069,0.3530353033926832,0.9982998288888888,0.06770677333333364,0.6048604866666667,0.0,-0.3747291831789359
7938,0.48584858446275137,0.8575857577777778,0.8907890800000002,0.26562655999999996,0.0,-0.09195405681589777
5826,0.9164916493932147,0.016801680000000152,0.6808680866666665,0.49744974666666675,0.0,1.2053020315432303
1944,0.7235723571618391,0.5308530844444445,0.05470547333333364,0.19821981999999994,0.0,-1.0453120173144015
952,0.8926892692001065,0.6940694066666665,0.24232423333333353,0.7158715866666667,0.0,-0.6654680141078451
1529,0.7289728975108511,0.1749174911111112,0.20192019333333322,0.84538454,0.0,-0.22403008975983837
4319,0.32113211356187454,0.31773177333333325,0.8296829666666667,0.5214521466666666,1.0,-0.5985412870809205
5317,0.6744674470723715,0.8425842577777777,0.7856785666666668,0.8010801066666668,1.0,-0.13099703140294583
8070,0.5023502347417841,0.6192619266666667,0.16691669333333303,0.81818182,1.0,-0.9079925390884415
769,0.022102210204624106,0.7970797088888891,0.7666766666666667,0.8972897266666664,0.0,-1.7115882583298092
9761,0.7797779776773852,0.8267826777777777,0.4116411666666666,0.6721672200000002,1.0,0.3769044927254843
4956,0.1732173221720259,0.9017901799999998,0.8959896,0.8015801599999999,0.0,-0.2084278747972124
4422,0.3238323828505627,0.9329933,0.9916991666666668,0.14721472000000002,0.0,-0.273296459249165
7045,0.9101910186907609,0.7003700377777778,0.7648764866666662,0.7324732466666666,0.0,0.32288832009847407
4500,0.05430543050757375,0.8445844577777776,0.9618961866666669,0.3662366266666668,0.0,-0.4731863955866152
249,0.8272827283196031,0.7289728977777777,0.9374937466666671,0.8762876266666666,1.0,0.3787882916332697
3625,0.8099809983169459,0.22862286222222228,0.8671867199999999,0.6814681466666668,0.0,1.7053498378840373
4305,0.2047204721410224,0.7981798177777776,0.1633163333333334,0.9874987466666667,0.0,0.8666271562138796
8989,0.9461946195411464,0.3532353244444445,0.5359535933333333,0.8970897066666668,0.0,-0.09806140980213786
7257,0.4804480449995572,0.08500850000000004,0.6156615666666667,0.6056605666666666,0.0,1.252841578739535
1497,0.2807280724599168,0.8620862088888891,0.28512851333333344,0.6345634533333333,0.0,0.14329062489112518
1323,0.7909790982372222,0.6528652866666665,0.1661166133333336,0.2380237999999999,0.0,0.43853336382480257
2751,0.24922492249092032,0.7087708777777778,0.8352835266666663,0.41554155333333354,0.0,0.7791862459434336
542,0.2495249526087343,0.915091508888889,0.7762776266666664,0.7629763,0.0,0.6524962375607651
789,0.9494949490654621,0.16791679111111124,0.40954095333333296,0.7105710599999999,0.0,-0.03131176995454641
4958,0.02780278031712291,0.7319731977777778,0.3485348533333332,0.9372937266666665,0.0,0.516310897406776
4891,0.5173517353175658,0.7154715466666665,0.88238824,0.4008400866666668,1.0,0.25388032507348474
2573,0.6586658667729648,0.3478347844444444,0.0441044133333337,0.10151015333333335,0.0,1.0940468984097282
5347,0.27722772256178585,0.47594759555555555,0.35363536666666695,0.05450545333333334,1.0,0.44578348429167486
3707,0.9216921693684117,0.4265426533333333,0.610561053333333,0.6925692599999997,0.0,-0.048061350801563686
3536,0.7587758774027815,0.5277527755555557,0.40004000666666695,0.2940293999999999,0.0,-0.5981089823203015
1611,0.4106410638674818,0.35513551333333326,0.02920291999999991,0.34033403333333334,0.0,0.06786558298890875
3239,0.349834983612366,0.7108710866666667,0.2464246400000003,0.7714771466666666,1.0,0.009503910432701967
8394,0.31503150323323603,0.9679967999999998,0.9929992999999997,0.3789378933333334,0.0,-0.9500889057384396
3582,0.8489848985738331,0.5122512244444445,0.6415641533333334,0.6168616866666667,0.0,0.398079330769638
6368,0.995099510142617,0.12671267111111117,0.2328232800000003,0.5155515533333335,0.0,-1.6430230532430845
3837,0.015201520152360648,0.7707770777777777,0.7809781,0.9253925400000003,0.0,0.697263470166343
7863,0.19461946230844185,0.5714571466666668,0.8321832200000001,0.7031703200000001,0.0,0.37808855913858547
403,0.7203720373815219,0.873087308888889,0.5281528133333335,0.67456746,1.0,-0.3781561467307795
1655,0.9942994295331742,0.42364236444444436,0.8340834066666667,0.12161215999999997,0.0,0.7319580805533511
2880,0.6021602161396049,0.8480848088888889,0.8112811266666666,0.39493949333333345,1.0,0.8136136256414912
3627,0.4135413544158031,0.5697569755555555,0.4304430466666669,0.7060706066666667,1.0,0.4672530273414068
77,0.12831283125166104,0.99959996,0.31823181999999983,0.04510451333333321,0.0,0.14388345225192964
3790,0.24032403224377719,0.8399839977777778,0.23612361333333354,0.8889889,0.0,-1.6611776189370038
4199,0.3936393639826381,0.9610961088888889,0.1270127000000003,0.1104110399999999,1.0,0.7060391487374498
7729,0.39393939410045187,0.0727072711111112,0.3768376866666667,0.89458946,0.0,-0.46579278706213173
5744,0.02310231021348219,0.5446544644444443,0.8993899399999998,0.08980897999999982,0.0,0.5469909845328611
2279,0.4479447940473029,0.929092908888889,0.9624962466666669,0.5094509466666666,0.0,1.3190868794901405
3300,0.7248724873770929,0.792979297777778,0.7294729466666672,0.6176617666666666,1.0,-0.07603556238553058
