,x1,x2,x3,x4,x5,x6,x7,x8,split
1358,0.2713613137923123,0.6164039760090116,0.41058211701946323,0.1561405249111708,0.05192462210650861,0.5382780310093119,0.0,0.24238510892087817,-0.8745198473998389
2673,0.768806971542153,0.9918682852829124,0.4783956792798705,0.23341006672618636,0.5501200594886388,0.5498915818088503,1.0,0.26812781740300196,-0.4461468069138725
831,0.47791245136801885,0.45567714185190655,0.928485700949905,0.9528575689504325,0.4738443554157432,0.26135318335794755,1.0,0.8072315695072696,1.6171703570398928
1846,0.353601122168401,0.8217046476867536,0.326265250875291,0.3222900578294682,0.009396597387474115,0.6897137440245418,0.0,0.20558899477767767,0.99739375192811
1598,0.6173494944480784,0.6211223766131886,0.7936587364557623,0.11880692838059215,0.6048825012781112,0.3458020748170201,1.0,0.37082708011621257,-0.5205799769741376
2721,0.6895722730004248,0.5974299764896069,0.6793358693114095,0.690721652579796,0.9564351258924331,0.20380174040253918,1.0,0.6825779448530405,0.9259308580315243
151,0.6927777220116795,0.7909848407468552,0.27615523253865737,0.24902411921730339,0.8968204664529964,0.2870569385821667,1.0,0.41091852766839665,-0.5844551554476863
1166,0.3687268351616051,0.699427769082845,0.04860972162029187,0.09658693060477164,0.365742052709094,0.3654823484177115,0.0,0.2970373724917472,1.042949178152278
696,0.2886907745888725,0.5404075897514955,0.4946989431569686,0.7843058741104248,0.15269493178822313,0.4152798209526711,0.0,0.5553237682727925,-0.3875155150674026
850,0.34638886122764934,0.8160827222337002,0.28505700950171065,0.583425080071397,0.016755353890296254,0.65886059150952,0.0,0.30672318877688554,1.7125492089205816
1913,0.5910047076973877,0.6357795394015062,0.6719343890646985,0.0,0.6161816044449864,0.3395957049478794,1.0,0.31750299447752184,0.3292339171189993
745,0.7966543123227863,0.963557874965751,0.88377675612597,0.01080972864769647,0.3648383108585709,0.7326239470735705,0.0,0.11557461831788274,0.7280142268587269
3094,0.40959631382586537,0.5473346039265146,0.7698539756622864,0.788809931049634,0.2535791770792193,0.41158493761353926,0.0,0.6028911264613477,2.053059874167283
68,0.7061003708787428,0.7779339423736957,0.7035407101182218,0.285557001779317,0.588363008147553,0.43800669538635545,1.0,0.37397835040352057,-0.7128852435660173
400,0.7811279174268422,0.9852424445703851,0.09111822637088052,0.2596336677048574,0.8874325743983029,0.3560079764872935,1.0,0.3596666128384651,0.11065173361263443
50,0.5124712011545975,0.5727336611065517,0.5854170828471794,0.5336803136119813,0.6097625635185975,0.2725046248506218,1.0,0.5600250781897955,-0.7528774883895286
2363,0.16067314444319392,0.06304587829495456,0.8580716186028154,0.29816835186829604,0.7209295057150362,0.006364868883321384,1.0,0.6621860230271324,-0.11575867433113726
3148,0.30271461456763626,0.501254894632017,0.42978595765957905,0.42878590969729713,0.3039248817042248,0.3189578983449087,0.0,0.4722016330575194,-0.3697108733370285
2395,0.8755884998810781,0.8021283012423643,0.7366473345554203,0.4772295084517887,0.9032046474370963,0.3464717250170249,1.0,0.5103796675855374,0.933515504119248
197,0.4370429727037586,0.9476960138660651,0.1863372695447847,0.4843359008008462,0.09519887888144596,0.6697467420038767,0.0,0.25811689675561844,0.45325091872994655
2071,0.5885004506850711,0.9837365727965244,0.6381276279378292,0.4559103180606071,0.11765981361148925,0.8190515505143985,0.0,0.20556928028601007,-0.6988302865460081
584,0.5950115196268846,0.6756349763179659,0.4092818603097892,0.28655790258002944,0.7641723270610574,0.2751331688449603,1.0,0.44327619763002346,-0.15784004616858174
758,0.021135931064896973,0.12769802323576696,0.6146229238206877,0.4512060876332601,0.15142638570564992,0.13869233184434548,0.0,0.6144547200145389,0.36077670848433263
1232,0.5434238200271817,0.9370545121156426,0.20764152692124593,0.06846161476874424,0.32450040055074636,0.5591509054874053,0.0,0.1878706561948782,-2.225042590129573
367,0.536712411021236,0.7715088847130636,0.9937987597932962,0.7128415569395429,0.060622054448853824,0.7770341730785375,0.0,0.375911448686713,1.2001830310646855
2368,0.4009816688872372,0.6509386609349104,0.0074014802467115,0.8954058629895273,0.5697398420951238,0.2457235287858553,1.0,0.6391247859233928,1.063127069013644
53,0.9595312032384797,0.9921694609761045,0.8262652575426244,0.13362026023113904,0.6664814330651698,0.5808771009118707,1.0,0.24312585931315311,-2.2129053067149607
1505,0.7772212764166493,0.6901917486956857,0.8304660976826499,0.844660195729399,0.8038234724480657,0.3034926773966786,1.0,0.7093912496237174,0.22028209009234437
2380,0.32515275942089583,0.23752635262220045,0.8155631138522272,0.006806125444845934,0.739787014811389,0.08371798926932701,1.0,0.48067831256257065,-0.8268290257260577
47,0.43093258566468484,0.6618813361478251,0.7329465910983979,0.3265939346085349,0.1552955779318217,0.5731952367738045,0.0,0.31267586494412036,1.403741825601568
2400,0.560953620887874,0.9067362712795342,0.2124424870812751,0.33930537811358785,0.4001317644634672,0.4985701929285827,0.0,0.31258506135188924,0.3739564249519863
52,0.44856255655744315,0.500451762424438,0.4006801400230713,0.8325492927047738,0.7577433244539631,0.16765961105621813,1.0,0.7216218980865374,-0.8841087960492716
2471,0.3384754082879593,0.6171067155752936,0.28575715285871484,0.2715443905693399,0.2818575165245467,0.38772748904541565,0.0,0.3602682579646199,1.9060468113191478
148,0.517579886098535,0.967473145593049,0.4362872612099511,0.8366529893236979,0.10428833335744558,0.738697059388507,0.0,0.362669581271458,-2.0684046341535303
3078,0.08203946706982379,0.1546029521896648,0.3849769961659768,0.0658592726868914,0.48590182939494375,0.0660360056643138,1.0,0.48210425847086746,-0.6145773018722235
375,0.9501151953816094,0.9366529460118533,0.9477895582596871,0.23471124110311514,0.628471672085303,0.5787381389736527,1.0,0.29621796174543746,0.20933357427445778
102,0.32084543739520077,0.30398554279936585,0.5784156826138043,0.4438995084520557,0.7383472311798063,0.09519333958910407,1.0,0.6344534780483357,2.1569678230699245
407,0.38074727006285825,0.718200983319655,0.6207241473577247,0.6121509363878518,0.039037913945887626,0.6587931182514057,0.0,0.35542799829913285,-0.0048410269111898805
2139,0.564659921833935,0.9459893590403097,0.38717743623932366,0.3535181694837072,0.25200311979405465,0.6391834556593781,0.0,0.25038143419575576,0.7363842092165656
1956,0.5019533202832871,0.6309607461560318,0.5469093848972815,0.5862276023133922,0.4913900501634185,0.3425493663843472,1.0,0.5318223004897167,-0.9272214782295151
2399,0.20484824215077524,0.373255697933758,0.709141830304922,0.17095385676171793,0.1063468668567289,0.3646417954044398,0.0,0.372945537885391,-0.9445388591490043
3201,0.874486626866638,0.9775122981877868,0.29375875312542954,0.5026523887898898,0.9614731464110775,0.3614864037239971,1.0,0.4591323235710245,-0.1029703685640651
573,0.4163077228318113,0.3968477054160422,0.5428085614269236,0.6117505760675669,0.81510998540489,0.12069580617868488,1.0,0.6832131969901702,-0.36320349056016643
473,0.10307522783648337,0.29123582011939875,0.2943588731454332,0.7355620084517219,0.23643084765648936,0.18335587891034805,0.0,0.6580643039641956,1.2072311756061418
1690,0.33957728130239984,0.2744704341708364,0.9724945024168354,0.17775998220656375,0.5097247165571419,0.1587423021875669,1.0,0.5263354698093234,-1.1641751745460378
2979,0.4233196437084308,0.37425961319323164,0.9968993832303155,0.9979981983985745,0.45615524691895293,0.21533956682214783,1.0,0.8766809295011448,0.4438197654153583
2045,0.44044876266638333,0.7458086540705342,0.3025605134188156,0.689020117882582,0.30698768270851806,0.4488835255994503,0.0,0.47325860693634425,-0.7774829362884185
718,0.35330061118496503,0.6133922302305901,0.5473094649106174,0.3927534808716425,0.16534218538062295,0.4880980473135286,0.0,0.36876183978147914,-1.0671130827815314
340,0.5359110489902317,0.8589499049285814,0.024804960826815936,0.948853965747582,0.5293539678094497,0.3650499896345767,1.0,0.5830395687960319,-0.5788710928849463
317,0.30692176656126535,0.3391225791116488,0.5685137056174114,0.9919927935942988,0.5844640882940173,0.13024402758623516,1.0,0.841785401100168,1.03991774843312
935,0.153861564606668,0.08201987781435915,0.7819563927320252,0.5056550911920276,0.6901943645382251,0.012158403750524571,1.0,0.7425517449016521,0.43264212262888085
2385,0.903235500597579,0.9283204504735707,0.5690138023004141,0.8127314568506637,0.8692227973045117,0.39315840066700686,1.0,0.591857717094582,0.592883172372442
3017,0.9380947613675941,0.9422748714649065,0.7553510718451988,0.3743369061385301,0.7602883408183108,0.4862337508876155,1.0,0.3855923854597716,-0.4988716751476533
1459,0.3022137635200679,0.4302780846718697,0.8781756359392694,0.5635071574732179,0.1330070539362016,0.4064571869277625,0.0,0.5286756138801838,0.9547692595047512
964,0.4852248823408367,0.9644613998146274,0.543608721453595,0.6062456183276449,0.0025886945028241737,0.8543243370177138,0.0,0.22649754152279122,0.5815680540646082
2151,0.6612240811722234,0.7977110741006794,0.5330066011001979,0.5192673420817192,0.5823235268586231,0.41529122532010065,1.0,0.45897684101129066,-1.3369048321126686
288,0.6525092653142914,0.9290231900398522,0.9107821570261314,0.9126213567617846,0.1273033383127582,0.8262268422581833,0.0,0.4101920112326489,1.4218221532681132
733,0.5483321649069868,0.9096476266473581,0.6649329888313229,0.850165146797316,0.1063374754332378,0.7611784455162313,0.0,0.38634353097843466,0.6292824756076838
2335,0.23970750292079013,0.23903222662676105,0.7450490148354705,0.5158642793592964,0.49520511547570467,0.11799597714037939,1.0,0.6728594570013708,0.24373025732606773
523,0.39176600198173683,0.662182511841017,0.06611322553739729,0.39085176601428595,0.4840822633691779,0.29828923332110113,1.0,0.4365397967527347,-0.7883736334254674
1873,0.21877191209747282,0.30348358628497896,0.746449294882146,0.45490941725989475,0.25831269509609367,0.23409397933228027,0.0,0.5727790435075182,-1.518598025168396
1756,0.4273264547506901,0.8124686272995945,0.07911582597080846,0.8110299288254547,0.3034272580328623,0.4409177608906714,0.0,0.4941691824265959,-0.06102192419550214
2138,0.6960833419422383,0.6630860344591936,0.9598919819967597,0.38834951734850687,0.5558513019030109,0.4055856127954772,1.0,0.4660028309331832,-1.6955741278450134
320,0.14855253924370349,0.4319847394976253,0.07201440240043233,0.29016114546259497,0.2182005620936256,0.26202462323789555,0.0,0.42405932265003266,-0.648955989686955
1154,0.03686266646859204,0.108924806768257,0.09451890648423378,0.6466820106764352,0.7024689015797321,0.0007716154715677187,1.0,0.7172077555823329,0.9155838875848649
1403,0.6052288886275214,0.581568115389921,0.7971594332387832,0.3053748376334272,0.6523953730006846,0.2968851558041901,1.0,0.477267089279966,0.12338181258106246
2127,0.21276169509046516,0.5631964672569003,0.10992198699765998,0.7760984875445812,0.13757241438703938,0.3714231793675036,0.0,0.5294648998074631,-0.39434986953933643
1056,0.7224281278056912,0.6927015357290203,0.7589517919652207,0.853167849199454,0.7327768755519928,0.3176456135897542,1.0,0.6902792239342883,-0.11142661313066385
1833,0.47691074838564473,0.9397650844315721,0.5769153858974616,0.38164347864772974,0.00037871019181801024,0.858853033017085,0.0,0.15070012222762763,0.4135029380206669
566,0.2541320248022937,0.573436402903533,0.26405280880158477,0.3377039368324476,0.15000989054705816,0.41451235041084167,0.0,0.36584076249376807,-1.7819254025982907
1534,0.6963838520384369,0.8062443526908569,0.5564112818803388,0.47402662588950817,0.6314948461534098,0.40819117760924767,1.0,0.44880840438180947,2.011557981688707
2089,0.38345186802654485,0.8727035428680225,0.3259651941989561,0.8778901023130586,0.005110612479919396,0.706923469055481,0.0,0.38189888480020073,1.0839129115676291
2049,0.37533807502272265,0.694709366247968,0.0937187464575624,0.6644980449291203,0.35734154913989724,0.35802804479604544,0.0,0.49713742716180853,1.0335493218855119
2648,0.7706100365555317,0.712478667456004,0.9749949991665168,0.015614052491117025,0.6218736981076072,0.43416759173492653,1.0,0.2929607056025638,0.16651146595796867
1451,0.3248522484374601,0.2822005827841345,0.8358671778626823,0.687718950177658,0.5650686662601228,0.12687763961328102,1.0,0.7583807955725117,-0.18268275084404392
1052,0.3511970351881506,0.5706254401770066,0.02490498416381648,0.11440296485745638,0.5900760014162931,0.22103347617251895,1.0,0.3847288696772093,1.8496546502410935
159,0.6125413204875771,0.9168758165155695,0.06251250541737496,0.7510759675267654,0.5991518914928353,0.3847036582096207,1.0,0.5069135629466768,2.0279981392706383
2663,0.1828107783130175,0.1696616810817717,0.5221044240704664,0.7985186654805444,0.7268294611022104,0.029938347152942274,1.0,0.8189689405749174,-1.3014990451333681
2720,0.4721025744251435,0.6551551050247004,0.6400280046675069,0.5291762566727721,0.3104610689068137,0.4541006285743338,0.0,0.4519787647516207,-0.5849921175335596
169,0.27697085067105554,0.48689890530619184,0.0,0.11250125000010014,0.5640941026217596,0.18284544049748824,1.0,0.40477660290489936,2.213422760361071
1156,0.2330962639469104,0.183716494714405,0.47769554259019964,0.1116004426154612,0.9442210984874813,0.019933478448743852,1.0,0.5347700168965961,-1.6230024445948288
536,0.5667634978307496,0.9195863866007987,0.6019203867309448,0.0528475622776271,0.1743722677644055,0.7403205547654539,0.0,0.10668446067529835,1.1431417704273648
2455,0.846839627037375,0.7618712982221152,0.7521504317385133,0.03483134786479969,0.9132521607632429,0.3382878905188165,1.0,0.3379390026307938,1.5994574048579255
3004,0.2873885606230622,0.45848810457843325,0.9311862377062541,0.999499546263641,0.015280713286514702,0.4944841521826682,0.0,0.6689139324074755,-1.2112058193247497
1276,0.4441550636124443,0.6813572944123163,0.03610722453721715,0.1412271063165551,0.6211767487493611,0.2697824674244549,1.0,0.3662071854371298,1.0858670985202004
299,0.7528798956307068,0.8638690885846532,0.8642728588095192,0.11240116325603122,0.4284473785339735,0.6114825648217815,1.0,0.22074288023557287,0.7949937995850236
391,0.6042271865323849,0.4652143357015579,0.873274659109573,0.3127815035587006,0.8669477442693287,0.1765917022163474,1.0,0.5637438370186736,0.16476987709252047
1555,0.4964439543238477,0.9954823802170181,0.3180636106019086,0.6039435498220082,0.0945448057374696,0.7369589857575414,0.0,0.2705178919903961,-0.7695045311927577
631,0.22257838307559985,0.29615500377547055,0.4519903983997122,0.14843359208168594,0.5264252604129316,0.13237178659286142,1.0,0.4797408370343099,1.1579860623293847
2812,0.8137834312807386,0.8773215530616019,0.9784957026168715,0.37633870773995526,0.43322430738125517,0.6304657929485342,1.0,0.3266524152251211,0.022143822552993346
2639,0.7560853446419618,0.9432787867243804,0.3316663310553234,0.3060754648579235,0.7089426634379377,0.4285058811284666,1.0,0.3522905012619635,-1.090492424337926
2570,0.28498447364281176,0.6632868175110882,0.09361872312056185,0.8843959541816883,0.17281793965516212,0.4117522765619843,0.0,0.5396327658158331,-0.6449201120348529
1496,0.20715215821172184,0.12900311195773295,0.7579515919318811,0.27704934163725725,0.7500140255058765,0.02623666922805247,1.0,0.6279813811523134,0.275910919218783
1531,0.4675949114480782,0.9259110538508337,0.048209641606955955,0.8135321774912337,0.2511024549564147,0.5225296764960591,0.0,0.44050917517996346,-1.3011110350833723
489,0.5734749068366953,0.9228993080724122,0.4966993432236473,0.7952156961741951,0.2300887587829894,0.6472033601233186,0.0,0.413022157473824,0.4129654183952525
312,0.5449263749443618,0.433289830450291,0.9253850775128858,0.09078170596063839,0.7298284289396235,0.20026895868007094,1.0,0.45760073441369187,1.291776654043708
2472,0.0037063006798896403,0.05933139295025147,0.8778755792629345,0.39745771129898955,0.0909327163522533,0.12914672135515376,0.0,0.6319567651328786,-0.2076224692063343
659,0.45667634956126557,0.6944081927854757,0.10232046674428075,0.7161445329178971,0.5746137770406505,0.28439969772848095,1.0,0.5623356528617691,-0.7613804765282038
3080,0.48933186430239983,0.710772010399549,0.3042608501418256,0.00020018016014256013,0.4954128019649686,0.3726538671133048,1.0,0.2752298905294861,-0.8953762165792625
534,0.8982269856857079,0.8877622717601292,0.5611122253707004,0.6190571485767665,0.9497168573435022,0.35404842415272103,1.0,0.5393348992572005,-0.2204444888982218
947,0.26535109678530466,0.3935347861751286,0.5400080013335735,0.8302472241991373,0.33968806389843764,0.23407911181794777,1.0,0.6985940353019693,-0.5891744905806375
2646,0.8931183007417709,0.8768195965472148,0.5459091848639424,0.21088980204615448,0.9830719888578392,0.35172768186599757,1.0,0.38138177695780406,-0.41117977072542883
2255,0.2520284479182413,0.3450456780271942,0.9952990631769723,0.09938945284676692,0.09232821891715859,0.39093289879387816,0.0,0.3551987313895335,0.5325340244985197
842,0.07953520979133566,0.16835659012910587,0.8283656742789707,0.1042938634342565,0.09821191603355772,0.21521938710233296,0.0,0.4452489494032221,0.44387157191542886
3123,0.49403986734359706,0.926312619954623,0.3495699149857643,0.9873886499110208,0.14736848586311435,0.6523778206808568,0.0,0.4573808009010367,1.0947930390447254
2624,0.1012721626456572,0.14516614875061096,0.5968193632272478,0.23591232206397028,0.41494542224135555,0.08269344011333464,1.0,0.558021249782847,0.7400576338768284
2815,0.21606731413378621,0.49874510536798256,0.2995599133187974,0.2244019595197726,0.15662814132683356,0.36924648694736845,0.0,0.3555803225645615,-1.2059570303980578
1737,0.9299809674765342,0.9953819898064205,0.8715743157192302,0.8162346129891606,0.5542005349826471,0.6101761526960509,1.0,0.5030357575147306,0.05505490294444796
2339,0.18801963328902105,0.3880132511326728,0.2545509118185274,0.0693624288253879,0.32392640993415633,0.22637891701864615,0.0,0.3804257457196787,0.894095494615642
666,0.24631874189466985,0.42827025415292197,0.34516903483907146,0.13962566503541485,0.3531419849310544,0.25030740270970564,0.0,0.39823353150026186,2.176384375401874
1943,0.8633677249156932,0.9938761158018599,0.9088817802964537,0.9071164056938673,0.4074766654980453,0.6898605752551973,1.0,0.4955261147516943,-0.529552442325121
1806,0.5318040670286686,0.7636783456891678,0.9906981430236113,0.9098188345197892,0.05921539919729124,0.7591971613537786,0.0,0.4673021457270252,2.029234890107555
600,0.3827506760276067,0.7493223563633429,0.30186037006181143,0.17145431049807647,0.17591400566359883,0.535362053569568,0.0,0.24150301170373112,-0.06783728555872283
2883,0.9141540615971542,0.9782150377540686,0.47599519919985633,0.5889300378113186,0.8893940483377276,0.408591081979908,1.0,0.48263448592159897,0.0695413731635452
1522,0.31834117949564633,0.44754542713481893,0.4253850775128858,0.01281153024912185,0.47151946724622706,0.23621989442623786,1.0,0.3651448877101089,-1.4181450098658426
3200,0.614845236548524,0.8395743393053869,0.10952190698432407,0.40416374999976645,0.7184719763115865,0.3277857851966632,1.0,0.4271574982799784,-2.4337071738392058
140,0.3257537813877682,0.7364722410420779,0.26905380896828124,0.7039335431492028,0.07678960086548181,0.5565880063335767,0.0,0.40792313750470655,-0.5907185427736625
1504,0.35971150920747474,0.7053508679983902,0.5006001200200036,0.5636072442172865,0.07481297352863359,0.5967195956891431,0.0,0.36081803035771465,0.10338868710547203
2761,0.4519683465200681,0.45808653847464376,0.5174034805801049,0.20078070062295428,0.7836597090108717,0.16587036497493157,1.0,0.485760443082242,0.7964347069043285
924,0.34618852027627933,0.6488304377746656,0.5812162427071543,0.9139225311387132,0.07306364715313518,0.5573927580004545,0.0,0.5268930964278322,0.31671533766707055
673,0.5645597518018688,0.9964862954764919,0.6117223470576705,0.8236412789144337,0.07142580903304241,0.8370699397159871,0.0,0.32165694544809575,-0.2219986747543033
2922,0.33346689337608804,0.5775524543520258,0.3542708584761258,0.521869684163572,0.2922792522370412,0.3605674146945182,0.0,0.4731843794196706,-1.4165902433609086
1910,0.22227787209216365,0.45376970174355646,0.714842973828623,0.8826944261564792,0.0031707548530084395,0.46770695312660887,0.0,0.5954050031102547,-0.5465504243378598
833,0.05489331855430013,0.18160827155416015,0.5739147857974438,0.05204684163705686,0.16028848872877544,0.17998871618417184,0.0,0.4233502803165088,1.9721245490511563
131,0.6234598814871519,0.91878325439322,0.46429286214345256,0.1574416992880997,0.36433018198009615,0.5890700310129068,0.0,0.21788719168383963,0.9727931741605688
3253,0.23189422001316617,0.3582973594522483,0.8915783163860169,0.7966169572951926,0.07769140324746004,0.3672516213609319,0.0,0.6572037862810802,0.6161927085553212
797,0.27646999873624956,0.4318843490870279,0.11992398733105292,0.20518466414609005,0.6110635934717348,0.1551023101142221,1.0,0.461505947198555,0.4263302882926941
755,0.5300010020152899,0.9767091659802076,0.6399279879978397,0.7552797508897585,0.020264220779618647,0.8743032547429349,0.0,0.27851339173555445,-0.516839977011057
1103,0.3953721328957316,0.8013251690347851,0.5196039206534513,0.38324491992887,0.023882770109836082,0.7181734591580087,0.0,0.22691967486004572,-0.9412610973820035
75,0.6696383851594818,0.8029314334499431,0.31496299383222315,0.41056951512432727,0.7719839509542206,0.32592311575251653,1.0,0.4495416712185296,0.7639809019018342
167,0.345286988213209,0.574239535111112,0.5930186031005582,0.7967170440392616,0.1743894259723464,0.4455096457628383,0.0,0.5554306884034936,-1.5626412578016005
1200,0.31393368743788486,0.47184017641408493,0.12132426737772795,0.488940044484124,0.6313726952761403,0.16422329385743573,1.0,0.5580336151890961,-0.9639859684017632
2662,0.34037864333340395,0.2550948707783418,0.6647329488246556,0.3631268171705485,0.8953838816079729,0.055349206921539926,1.0,0.6360470556010878,0.2671306265147505
938,0.21226084315565918,0.3697419934102497,0.4417883580596511,0.7426684008007794,0.3049766617334566,0.22354551277731544,0.0,0.6551971480328795,0.11591297525559321
1460,0.05970149251480139,0.11123381298039658,0.7021404300715468,0.6443799421707986,0.27327863531080854,0.0933982441209905,0.0,0.7388050069294394,-0.24679220503939728
74,0.7047981569129327,0.8216042572761559,0.7839567927987039,0.21889700845185556,0.4526739276111871,0.5459851908400805,1.0,0.29239014763391147,-1.347722525976103
1352,0.8122808772507961,0.9544222472198896,0.39217843640602057,0.637073362989594,0.7667599434213364,0.41584299681736037,1.0,0.4858167498219679,0.9614157018484129
130,0.29500150257931623,0.2525850815143076,0.9015803167194099,0.8281453291816382,0.4910916690164284,0.12723288720821846,1.0,0.8358354798168222,-1.6096168723301487
1062,0.3521987381705247,0.6430077292697174,0.7221444307383336,0.9939945951957242,0.016529214234001444,0.6190849780169199,0.0,0.542125498415178,-0.7294979831600444
2015,0.6015225885686983,0.7627748208402916,0.27125424904162765,0.7581823665478277,0.704044076748269,0.3063710948002144,1.0,0.5844249082302984,0.5549944606617185
2678,0.17379545235888727,0.43720509884688896,0.23514703117174474,0.13251926601435282,0.18913805660731287,0.30479172161926715,0.0,0.35603188264542496,-0.09540205437609087
2897,0.6248622654850284,0.876317637802128,0.9532906617767196,0.0355319817613009,0.1292766837005368,0.8406308139902894,0.0,0.07048570147617106,1.698258441713617
2573,0.4532705595986408,0.785463307935099,0.20534107017823233,0.5214693238432871,0.3367011813558334,0.4461767780148714,0.0,0.40527450256493225,-1.4599609822691277
2314,0.4408494436818855,0.4684268645318739,0.9559911985330696,0.9416474799824509,0.3314527567158905,0.33054990325734,1.0,0.760305809277094,0.13049880894160196
2038,0.6833617150420472,0.6987250272858632,0.9158831805298293,0.06385747108546602,0.5074133333852902,0.46064591424048956,1.0,0.2924886885210025,-0.016555651516012335
652,0.27286386870949264,0.5116956133305446,0.6123224670776741,0.4448003225086993,0.09607621663492982,0.45838586612118676,0.0,0.41343065670829837,-0.0639799155895066
524,0.6454973453249093,0.9856440106741746,0.2870574095683893,0.7603843483093952,0.41886468423894274,0.5394574533344055,1.0,0.44031920512217226,0.4441390530499027
1036,0.5471301209732427,0.5096877828115969,0.7415483113851167,0.0005004537363587636,0.7221161337548156,0.23566544228282965,1.0,0.3828298250797122,-0.24418091561938912
2991,0.34358409323189654,0.40327276307667437,0.8332666577759995,0.7324592126335104,0.3174816064500938,0.2825413591548459,0.0,0.6744970296756545,-0.37973324782441004
2937,0.6851647800554257,0.8779239022172864,0.72164433405533,0.734260834074793,0.36691078298860846,0.5941684572892263,0.0,0.4559049455237094,-2.2658439046687713
2403,0.8411299210138035,0.9079409695909026,0.32426485080861234,0.3483134853200015,0.9949342715149572,0.3278670490621311,1.0,0.4266200363357733,-0.17486040992634178
2579,0.006511068764366024,0.03373155271831951,0.6477295482578866,0.6893203914587983,0.366126248656506,0.030579455444244355,1.0,0.7916127447743424,0.27637464418907826
1920,0.04187118093684439,0.260716796231395,0.4336867411232692,0.9951956761565793,0.018437639402086425,0.256581896629667,0.0,0.7326715105203867,-0.7460588485794236
1867,0.4949414002939052,0.7992169458745404,0.27515503250531825,0.38794915702822175,0.3726989887524874,0.45771502280121984,0.0,0.3587277259583992,-1.8500866122246562
1175,0.15215866971407943,0.4456379892571687,0.2743548724786464,0.27004303603226865,0.08853118204908217,0.3593406936852144,0.0,0.3755247710325218,0.946681002768565
2,0.06791545626048001,0.3162333089649465,0.027805560926833728,0.8026223620994682,0.22552987312760098,0.1740956487705232,0.0,0.6548304982442446,-0.32742868284032867
1828,0.5304016830307923,0.751631362575482,0.06761352225373907,0.9838854937725242,0.688756303558643,0.26972631331091584,1.0,0.6631556544581745,0.9970656094867816
207,0.1348292096273095,0.16795502402531637,0.980896182696886,0.008607746886128642,0.16007539964642792,0.2049633356559919,0.0,0.42389801694863394,2.163179345375083
119,0.3025142745035041,0.4627045486682231,0.7246449341553483,0.07766990213530034,0.18465316182542701,0.402354783393797,0.0,0.3156118964805792,0.13103052724032274
136,0.25823900587661897,0.39142656301488366,0.8714742990495625,0.8488639790923921,0.09560738204259978,0.3809935897073353,0.0,0.6671760637184612,1.1626122362596183
3107,0.6144445555330216,0.7868687892983623,0.5137027437904158,0.05915324065811911,0.514507567763197,0.4486187149481306,1.0,0.26635212752579207,0.08282326198632874
1080,0.5761795048003822,0.7168958945976889,0.5323064644105275,0.6371734564056676,0.52420151864664,0.3815151380814003,1.0,0.5252329058761873,-0.02424550094810954
3131,0.48602624437184105,0.6800522034596508,0.6711342290380271,0.7856070484873537,0.277452826043723,0.4843032905365336,0.0,0.5382603074515675,0.6506835827702574
1601,0.5816888707598213,0.8169862470825764,0.24844968828149128,0.4504053669926903,0.5704322828572725,0.3840574752847138,1.0,0.42220311790017817,0.4734691552641365
121,0.10327556843295826,0.19947796317279365,0.11572314719102827,0.630667597865033,0.6469578724532601,0.038996723088276675,1.0,0.688964044002665,0.2402141183618654
382,0.3230491834240814,0.4320851321389225,0.8922784597430207,0.898408565391665,0.16477584571498616,0.377598396409583,0.0,0.6953537867084041,0.4792139821138932
65,0.678653711113612,0.9757052507207338,0.27945588931501053,0.9688719817618346,0.506920684614101,0.48693100554492447,1.0,0.5465680515364681,-1.5320699768174022
1789,0.062005409108090936,0.03222568094445877,0.8427685547590569,0.427684915480511,0.43628177707461635,0.028267924973331846,1.0,0.7054225540709318,1.7697740620315812
2580,0.6607232292374174,0.7960044170442242,0.8407681546923782,0.9451506361209475,0.34788725479077187,0.5581380086198735,0.0,0.5846501819614272,0.33960814131915185
813,0.33907643025483125,0.32587089545589465,0.5072014402400438,0.7677910142346688,0.8012616780472535,0.08463116764964,1.0,0.7667976814686703,0.6346746834656127
872,0.5002504253019746,0.8482080105368617,0.6238247641274097,0.6051446307828633,0.11322952986810231,0.7095904330621043,0.0,0.3223952660234257,0.09526786141462648
2434,0.44185114666425984,0.6444132106329807,0.6952390531751718,0.5411870662813235,0.2236321878037113,0.5014169229253338,0.0,0.4345431537284252,-1.1435876565423888
2512,0.2990083136215753,0.31201686487515645,0.2625525120852421,0.16184566281123536,0.9486258958915321,0.057538876458145635,1.0,0.5146993898354317,0.6682355898073108
1953,0.6191525594614569,0.8316434098708938,0.8408681780293792,0.8394555115656933,0.22360833204359665,0.6654177928802321,0.0,0.4715867701013625,-0.5954138343213045
663,0.45026545153875563,0.4889067358251393,0.7529505917651846,0.5467921107653143,0.4846009152753028,0.27782378606745484,1.0,0.5848141174310211,0.09077991099159288
2611,0.788540518431726,0.8140748917147524,0.7895579129854045,0.6604944417262696,0.6277609771521309,0.44517023412376094,1.0,0.5311368898214734,1.2201382925506603
1111,0.4138034658194947,0.2687481183071856,0.8918783797296852,0.5254729270461377,0.8574618897475215,0.07217907819520743,1.0,0.729413860321543,1.9179928408984463
1296,0.3621155961877254,0.4469430779791346,0.23744748791475834,0.9346411743774624,0.764147782240143,0.12586359611098058,1.0,0.7649011076138148,-0.19030291721368398
